Time,Value
56.365,0.000856
56.366,0.00085
56.367,0.000844
56.368,0.000838
56.369,0.000832
56.37,0.000826
56.371,0.000821
56.372,0.000815
56.373,0.000809
56.374,0.000804
56.375,0.000799
56.376,0.000793
56.377,0.000788
56.378,0.000783
56.379,0.000778
56.38,0.000773
56.381,0.000769
56.382,0.000764
56.383,0.00076
56.384,0.000756
56.385,0.000752
56.386,0.000749
56.387,0.000745
56.388,0.000742
56.389,0.000739
56.39,0.000737
56.391,0.000734
56.392,0.000732
56.393,0.00073
56.394,0.000728
56.395,0.000726
56.396,0.000724
56.397,0.000722
56.398,0.00072
56.399,0.000719
56.4,0.000717
56.401,0.000716
56.402,0.000715
56.403,0.000715
56.404,0.000714
56.405,0.000714
56.406,0.000714
56.407,0.000714
56.408,0.000714
56.409,0.000714
56.41,0.000713
56.411,0.000713
56.412,0.000712
56.413,0.000712
56.414,0.000711
56.415,0.00071
56.416,0.000709
56.417,0.000708
56.418,0.000708
56.419,0.000707
56.42,0.000707
56.421,0.000827
56.422,0.001546
56.423,0.00368
56.424,0.008097
56.425,0.015564
56.426,0.026731
56.427,0.042144
56.428,0.06225
56.429,0.087405
56.43,0.11788
56.431,0.153867
56.432,0.195488
56.433,0.2428
56.434,0.2958
56.435,0.354431
56.436,0.418589
56.437,0.488124
56.438,0.562843
56.439,0.642508
56.44,0.726837
56.441,0.815512
56.442,0.908185
56.443,1.004482
56.444,1.104011
56.445,1.206362
56.446,1.311118
56.447,1.417852
56.448,1.526136
56.449,1.635543
56.45,1.745648
56.451,1.856033
56.452,1.96629
56.453,2.076019
56.454,2.184837
56.455,2.292372
56.456,2.39827
56.457,2.502195
56.458,2.603829
56.459,2.702872
56.46,2.799046
56.461,2.892092
56.462,2.981773
56.463,3.067874
56.464,3.150198
56.465,3.228573
56.466,3.302846
56.467,3.372885
56.468,3.438579
56.469,3.499836
56.47,3.556585
56.471,3.608773
56.472,3.656365
56.473,3.699345
56.474,3.737712
56.475,3.771482
56.476,3.800687
56.477,3.825373
56.478,3.845599
56.479,3.861437
56.48,3.872971
56.481,3.880296
56.482,3.883518
56.483,3.882749
56.484,3.878113
56.485,3.869739
56.486,3.857765
56.487,3.842331
56.488,3.823585
56.489,3.801679
56.49,3.776767
56.491,3.749006
56.492,3.718556
56.493,3.685577
56.494,3.650231
56.495,3.61268
56.496,3.573084
56.497,3.531603
56.498,3.488396
56.499,3.443617
56.5,3.397422
56.501,3.349961
56.502,3.301381
56.503,3.251827
56.504,3.201437
56.505,3.150348
56.506,3.098691
56.507,3.046591
56.508,2.994172
56.509,2.941549
56.51,2.888833
56.511,2.83613
56.512,2.783541
56.513,2.731162
56.514,2.679081
56.515,2.627383
56.516,2.576148
56.517,2.525447
56.518,2.47535
56.519,2.425919
56.52,2.37721
56.521,2.329278
56.522,2.282168
56.523,2.235922
56.524,2.190579
56.525,2.146171
56.526,2.102727
56.527,2.060269
56.528,2.018818
56.529,1.97839
56.53,1.938996
56.531,1.900644
56.532,1.863339
56.533,1.827084
56.534,1.791875
56.535,1.757708
56.536,1.724577
56.537,1.692471
56.538,1.661378
56.539,1.631283
56.54,1.60217
56.541,1.574022
56.542,1.546817
56.543,1.520534
56.544,1.495151
56.545,1.470642
56.546,1.446984
56.547,1.42415
56.548,1.402112
56.549,1.380845
56.55,1.36032
56.551,1.340509
56.552,1.321383
56.553,1.302914
56.554,1.285074
56.555,1.267834
56.556,1.251166
56.557,1.235042
56.558,1.219435
56.559,1.204318
56.56,1.189664
56.561,1.175447
56.562,1.161643
56.563,1.148225
56.564,1.13517
56.565,1.122455
56.566,1.110057
56.567,1.097954
56.568,1.086126
56.569,1.074552
56.57,1.063214
56.571,1.052092
56.572,1.041169
56.573,1.03043
56.574,1.019858
56.575,1.009439
56.576,0.999159
56.577,0.989005
56.578,0.978965
56.579,0.969028
56.58,0.959183
56.581,0.949422
56.582,0.939735
56.583,0.930115
56.584,0.920554
56.585,0.911046
56.586,0.901586
56.587,0.892167
56.588,0.882786
56.589,0.873438
56.59,0.86412
56.591,0.854831
56.592,0.845567
56.593,0.836326
56.594,0.827109
56.595,0.817913
56.596,0.80874
56.597,0.799588
56.598,0.790459
56.599,0.781353
56.6,0.772272
56.601,0.763216
56.602,0.754187
56.603,0.745187
56.604,0.736218
56.605,0.727282
56.606,0.71838
56.607,0.709515
56.608,0.70069
56.609,0.691907
56.61,0.683168
56.611,0.674476
56.612,0.665833
56.613,0.657242
56.614,0.648706
56.615,0.640227
56.616,0.631808
56.617,0.623452
56.618,0.61516
56.619,0.606936
56.62,0.598782
56.621,0.5907
56.622,0.582692
56.623,0.57476
56.624,0.566907
56.625,0.559134
56.626,0.551442
56.627,0.543834
56.628,0.53631
56.629,0.528873
56.63,0.521523
56.631,0.514261
56.632,0.507088
56.633,0.500005
56.634,0.493013
56.635,0.486113
56.636,0.479304
56.637,0.472588
56.638,0.465965
56.639,0.459435
56.64,0.452997
56.641,0.446653
56.642,0.4404
56.643,0.434241
56.644,0.428172
56.645,0.422196
56.646,0.41631
56.647,0.410514
56.648,0.404807
56.649,0.399189
56.65,0.393659
56.651,0.388215
56.652,0.382856
56.653,0.377582
56.654,0.372392
56.655,0.367284
56.656,0.362257
56.657,0.357311
56.658,0.352443
56.659,0.347653
56.66,0.342939
56.661,0.3383
56.662,0.333735
56.663,0.329242
56.664,0.32482
56.665,0.320467
56.666,0.316183
56.667,0.311965
56.668,0.307813
56.669,0.303724
56.67,0.299699
56.671,0.295734
56.672,0.29183
56.673,0.287984
56.674,0.284195
56.675,0.280463
56.676,0.276785
56.677,0.273161
56.678,0.26959
56.679,0.26607
56.68,0.262601
56.681,0.259181
56.682,0.255809
56.683,0.252484
56.684,0.249206
56.685,0.245972
56.686,0.242782
56.687,0.239635
56.688,0.23653
56.689,0.233465
56.69,0.230441
56.691,0.227456
56.692,0.224509
56.693,0.2216
56.694,0.218728
56.695,0.215892
56.696,0.213091
56.697,0.210326
56.698,0.207595
56.699,0.204897
56.7,0.202233
56.701,0.199602
56.702,0.197003
56.703,0.194435
56.704,0.1919
56.705,0.189394
56.706,0.18692
56.707,0.184475
56.708,0.182061
56.709,0.179675
56.71,0.177318
56.711,0.17499
56.712,0.172689
56.713,0.170416
56.714,0.168171
56.715,0.165952
56.716,0.16376
56.717,0.161594
56.718,0.159454
56.719,0.157341
56.72,0.155253
56.721,0.15319
56.722,0.151152
56.723,0.149139
56.724,0.147151
56.725,0.145188
56.726,0.143248
56.727,0.141333
56.728,0.139441
56.729,0.137573
56.73,0.135728
56.731,0.133905
56.732,0.132106
56.733,0.130329
56.734,0.128574
56.735,0.126841
56.736,0.12513
56.737,0.123441
56.738,0.121773
56.739,0.120127
56.74,0.118502
56.741,0.116898
56.742,0.115315
56.743,0.113753
56.744,0.112211
56.745,0.11069
56.746,0.109188
56.747,0.107707
56.748,0.106244
56.749,0.104801
56.75,0.103378
56.751,0.101973
56.752,0.100587
56.753,0.099219
56.754,0.09787
56.755,0.096539
56.756,0.095226
56.757,0.09393
56.758,0.092652
56.759,0.091391
56.76,0.090148
56.761,0.088921
56.762,0.08771
56.763,0.086516
56.764,0.085339
56.765,0.084177
56.766,0.083031
56.767,0.081901
56.768,0.080786
56.769,0.079686
56.77,0.078601
56.771,0.077531
56.772,0.076475
56.773,0.075433
56.774,0.074405
56.775,0.073391
56.776,0.072391
56.777,0.071404
56.778,0.070431
56.779,0.069471
56.78,0.068525
56.781,0.067591
56.782,0.066671
56.783,0.065763
56.784,0.064867
56.785,0.063984
56.786,0.063113
56.787,0.062255
56.788,0.061407
56.789,0.060572
56.79,0.059748
56.791,0.058935
56.792,0.058134
56.793,0.057344
56.794,0.056564
56.795,0.055796
56.796,0.055038
56.797,0.054291
56.798,0.053555
56.799,0.052829
56.8,0.052114
56.801,0.051409
56.802,0.050715
56.803,0.050031
56.804,0.049356
56.805,0.048691
56.806,0.048036
56.807,0.047389
56.808,0.046752
56.809,0.046123
56.81,0.045503
56.811,0.044892
56.812,0.044289
56.813,0.043694
56.814,0.043108
56.815,0.042529
56.816,0.041959
56.817,0.041396
56.818,0.040841
56.819,0.040294
56.82,0.039755
56.821,0.039223
56.822,0.038699
56.823,0.038182
56.824,0.037672
56.825,0.037169
56.826,0.036673
56.827,0.036184
56.828,0.035702
56.829,0.035225
56.83,0.034756
56.831,0.034292
56.832,0.033834
56.833,0.033382
56.834,0.032936
56.835,0.032495
56.836,0.032061
56.837,0.031632
56.838,0.03121
56.839,0.030793
56.84,0.030382
56.841,0.029976
56.842,0.029577
56.843,0.029182
56.844,0.028793
56.845,0.028409
56.846,0.028031
56.847,0.027658
56.848,0.027289
56.849,0.026926
56.85,0.026568
56.851,0.026214
56.852,0.025865
56.853,0.025521
56.854,0.025181
56.855,0.024846
56.856,0.024516
56.857,0.02419
56.858,0.023868
56.859,0.023551
56.86,0.023239
56.861,0.022932
56.862,0.022629
56.863,0.02233
56.864,0.022036
56.865,0.021747
56.866,0.021461
56.867,0.021179
56.868,0.020902
56.869,0.020628
56.87,0.020358
56.871,0.020092
56.872,0.01983
56.873,0.019571
56.874,0.019315
56.875,0.019063
56.876,0.018815
56.877,0.018569
56.878,0.018327
56.879,0.018089
56.88,0.017853
56.881,0.017621
56.882,0.017392
56.883,0.017166
56.884,0.016943
56.885,0.016723
56.886,0.016506
56.887,0.016292
56.888,0.016081
56.889,0.015873
56.89,0.015667
56.891,0.015464
56.892,0.015263
56.893,0.015065
56.894,0.01487
56.895,0.014677
56.896,0.014487
56.897,0.014299
56.898,0.014114
56.899,0.013931
56.9,0.013751
56.901,0.013574
56.902,0.0134
56.903,0.013228
56.904,0.013059
56.905,0.012892
56.906,0.012728
56.907,0.012566
56.908,0.012407
56.909,0.01225
56.91,0.012096
56.911,0.011944
56.912,0.011794
56.913,0.011647
56.914,0.011501
56.915,0.011358
56.916,0.011217
56.917,0.011077
56.918,0.01094
56.919,0.010805
56.92,0.010672
56.921,0.010541
56.922,0.010412
56.923,0.010286
56.924,0.010162
56.925,0.01004
56.926,0.00992
56.927,0.009801
56.928,0.009685
56.929,0.00957
56.93,0.009456
56.931,0.009344
56.932,0.009233
56.933,0.009124
56.934,0.009016
56.935,0.008909
56.936,0.008803
56.937,0.008699
56.938,0.008597
56.939,0.008497
56.94,0.008398
56.941,0.008301
56.942,0.008206
56.943,0.008112
56.944,0.00802
56.945,0.007929
56.946,0.00784
56.947,0.007752
56.948,0.007665
56.949,0.007579
56.95,0.007495
56.951,0.007411
56.952,0.007328
56.953,0.007246
56.954,0.007165
56.955,0.007084
56.956,0.007004
56.957,0.006924
56.958,0.006845
56.959,0.006767
56.96,0.00669
56.961,0.006613
56.962,0.006538
56.963,0.006463
56.964,0.006389
56.965,0.006317
56.966,0.006244
56.967,0.006173
56.968,0.006102
56.969,0.006032
56.97,0.005963
56.971,0.005895
56.972,0.005828
56.973,0.005761
56.974,0.005695
56.975,0.00563
56.976,0.005566
56.977,0.005503
56.978,0.005441
56.979,0.00538
56.98,0.005321
56.981,0.005262
56.982,0.005203
56.983,0.005146
56.984,0.00509
56.985,0.005034
56.986,0.004979
56.987,0.004925
56.988,0.004871
56.989,0.004818
56.99,0.004766
56.991,0.004714
56.992,0.004662
56.993,0.004611
56.994,0.004561
56.995,0.004511
56.996,0.004462
56.997,0.004414
56.998,0.004367
56.999,0.004321
57,0.004275
57.001,0.00423
57.002,0.004186
57.003,0.004142
57.004,0.004099
57.005,0.004057
57.006,0.004015
57.007,0.003973
57.008,0.003932
57.009,0.003891
57.01,0.003851
57.011,0.00381
57.012,0.003771
57.013,0.003731
57.014,0.003692
57.015,0.003654
57.016,0.003616
57.017,0.003578
57.018,0.003541
57.019,0.003505
57.02,0.003469
57.021,0.003435
57.022,0.0034
57.023,0.003367
57.024,0.003333
57.025,0.003301
57.026,0.003268
57.027,0.003236
57.028,0.003205
57.029,0.003173
57.03,0.003143
57.031,0.003112
57.032,0.003082
57.033,0.003052
57.034,0.003022
57.035,0.002993
57.036,0.002964
57.037,0.002935
57.038,0.002907
57.039,0.002879
57.04,0.002852
57.041,0.002825
57.042,0.002799
57.043,0.002773
57.044,0.002747
57.045,0.002722
57.046,0.002697
57.047,0.002673
57.048,0.002648
57.049,0.002625
57.05,0.002601
57.051,0.002578
57.052,0.002555
57.053,0.002533
57.054,0.002511
57.055,0.002489
57.056,0.002467
57.057,0.002446
57.058,0.002426
57.059,0.002406
57.06,0.002386
57.061,0.002368
57.062,0.00235
57.063,0.002332
57.064,0.002316
57.065,0.002299
57.066,0.002284
57.067,0.002269
57.068,0.002254
57.069,0.00224
57.07,0.002227
57.071,0.002214
57.072,0.002201
57.073,0.002189
57.074,0.002177
57.075,0.002165
57.076,0.002154
57.077,0.002143
57.078,0.002132
57.079,0.002121
57.08,0.002111
57.081,0.0021
57.082,0.00209
57.083,0.002079
57.084,0.002069
57.085,0.002059
57.086,0.002049
57.087,0.002038
57.088,0.002028
57.089,0.002017
57.09,0.002007
57.091,0.001995
57.092,0.001984
57.093,0.001972
57.094,0.00196
57.095,0.001948
57.096,0.001935
57.097,0.001923
57.098,0.00191
57.099,0.001897
57.1,0.001884
57.101,0.001871
57.102,0.001859
57.103,0.001846
57.104,0.001834
57.105,0.001821
57.106,0.001809
57.107,0.001796
57.108,0.001784
57.109,0.001771
57.11,0.001758
57.111,0.001746
57.112,0.001733
57.113,0.001721
57.114,0.001708
57.115,0.001696
57.116,0.001683
57.117,0.001671
57.118,0.001658
57.119,0.001646
57.12,0.001633
57.121,0.001621
57.122,0.001608
57.123,0.001596
57.124,0.001583
57.125,0.001571
57.126,0.001558
57.127,0.001546
57.128,0.001533
57.129,0.001521
57.13,0.001508
57.131,0.001495
57.132,0.001482
57.133,0.001469
57.134,0.001456
57.135,0.001443
57.136,0.001431
57.137,0.001419
57.138,0.001407
57.139,0.001395
57.14,0.001384
57.141,0.001373
57.142,0.001363
57.143,0.001352
57.144,0.001342
57.145,0.001333
57.146,0.001323
57.147,0.001314
57.148,0.001305
57.149,0.001296
57.15,0.001287
57.151,0.001278
57.152,0.001269
57.153,0.00126
57.154,0.00125
57.155,0.001241
57.156,0.001232
57.157,0.001223
57.158,0.001215
57.159,0.001206
57.16,0.001198
57.161,0.00119
57.162,0.001183
57.163,0.001175
57.164,0.001168
57.165,0.001161
57.166,0.001154
57.167,0.001148
57.168,0.001141
57.169,0.001134
57.17,0.001127
57.171,0.00112
57.172,0.001112
57.173,0.001104
57.174,0.001096
57.175,0.001088
57.176,0.00108
57.177,0.001071
57.178,0.001063
57.179,0.001056
57.18,0.001048
57.181,0.001041
57.182,0.001034
57.183,0.001028
57.184,0.001022
57.185,0.001016
57.186,0.00101
57.187,0.001005
57.188,0.000999
57.189,0.000993
57.19,0.000987
57.191,0.000981
57.192,0.000975
57.193,0.000969
57.194,0.000962
57.195,0.000956
57.196,0.000949
57.197,0.000943
57.198,0.000937
57.199,0.000931
57.2,0.000925
57.201,0.00092
57.202,0.000915
57.203,0.00091
57.204,0.000906
57.205,0.000901
57.206,0.000897
57.207,0.000893
57.208,0.000889
57.209,0.000885
57.21,0.000881
57.211,0.000877
57.212,0.000873
57.213,0.000869
57.214,0.000865
57.215,0.000861
57.216,0.000857
57.217,0.000853
57.218,0.00085
57.219,0.000847
57.22,0.000844
57.221,0.000842
57.222,0.00084
57.223,0.000838
57.224,0.000836
57.225,0.000834
57.226,0.000833
57.227,0.000831
57.228,0.00083
57.229,0.000828
57.23,0.000827
57.231,0.000825
57.232,0.000823
57.233,0.000821
57.234,0.000819
57.235,0.000818
57.236,0.000816
57.237,0.000814
57.238,0.000812
57.239,0.000811
57.24,0.000809
57.241,0.000808
57.242,0.000807
57.243,0.000806
57.244,0.000806
57.245,0.000805
57.246,0.000804
57.247,0.000803
57.248,0.000802
57.249,0.000801
57.25,0.0008
57.251,0.000798
57.252,0.000796
57.253,0.000793
57.254,0.00079
57.255,0.000788
57.256,0.000785
57.257,0.000782
57.258,0.000779
57.259,0.000776
57.26,0.000773
57.261,0.00077
57.262,0.000768
57.263,0.000765
57.264,0.000763
57.265,0.00076
57.266,0.000758
57.267,0.000755
57.268,0.000752
57.269,0.000749
57.27,0.000746
57.271,0.000742
57.272,0.000738
57.273,0.000734
57.274,0.00073
57.275,0.000726
57.276,0.000722
57.277,0.000717
57.278,0.000804
57.279,0.001374
57.28,0.003171
57.281,0.007057
57.282,0.013823
57.283,0.024147
57.284,0.038598
57.285,0.057646
57.286,0.081665
57.287,0.110945
57.288,0.145697
57.289,0.186058
57.29,0.232099
57.291,0.28383
57.292,0.341206
57.293,0.404133
57.294,0.472473
57.295,0.546041
57.296,0.624609
57.297,0.707903
57.298,0.795614
57.299,0.887398
57.3,0.982887
57.301,1.081691
57.302,1.183406
57.303,1.287615
57.304,1.393893
57.305,1.501813
57.306,1.610946
57.307,1.720868
57.308,1.831159
57.309,1.941408
57.31,2.051215
57.311,2.160192
57.312,2.267965
57.313,2.374178
57.314,2.478488
57.315,2.580575
57.316,2.680135
57.317,2.776886
57.318,2.870563
57.319,2.960927
57.32,3.047757
57.321,3.130852
57.322,3.210035
57.323,3.28515
57.324,3.35606
57.325,3.422649
57.326,3.484821
57.327,3.542502
57.328,3.595634
57.329,3.64418
57.33,3.688117
57.331,3.727444
57.332,3.762172
57.333,3.79233
57.334,3.817961
57.335,3.83912
57.336,3.855878
57.337,3.868316
57.338,3.876526
57.339,3.880612
57.34,3.880685
57.341,3.876867
57.342,3.869284
57.343,3.858073
57.344,3.843375
57.345,3.825334
57.346,3.804102
57.347,3.779832
57.348,3.752682
57.349,3.722809
57.35,3.690376
57.351,3.655542
57.352,3.61847
57.353,3.57932
57.354,3.538253
57.355,3.495427
57.356,3.450998
57.357,3.405121
57.358,3.357947
57.359,3.309625
57.36,3.260299
57.361,3.210109
57.362,3.159192
57.363,3.10768
57.364,3.0557
57.365,3.003375
57.366,2.950822
57.367,2.898154
57.368,2.845477
57.369,2.792893
57.37,2.7405
57.371,2.688386
57.372,2.636638
57.373,2.585336
57.374,2.534555
57.375,2.484362
57.376,2.434822
57.377,2.385994
57.378,2.33793
57.379,2.29068
57.38,2.244285
57.381,2.198785
57.382,2.154213
57.383,2.110599
57.384,2.067966
57.385,2.026336
57.386,1.985724
57.387,1.946144
57.388,1.907604
57.389,1.87011
57.39,1.833663
57.391,1.798263
57.392,1.763906
57.393,1.730584
57.394,1.698289
57.395,1.667008
57.396,1.636728
57.397,1.607433
57.398,1.579104
57.399,1.551722
57.4,1.525265
57.401,1.499712
57.402,1.475037
57.403,1.451216
57.404,1.428224
57.405,1.406033
57.406,1.384617
57.407,1.363948
57.408,1.343998
57.409,1.324739
57.41,1.306143
57.411,1.28818
57.412,1.270823
57.413,1.254044
57.414,1.237815
57.415,1.222107
57.416,1.206895
57.417,1.192151
57.418,1.17785
57.419,1.163965
57.42,1.150473
57.421,1.137347
57.422,1.124566
57.423,1.112107
57.424,1.099947
57.425,1.088065
57.426,1.076441
57.427,1.065055
57.428,1.05389
57.429,1.042928
57.43,1.032151
57.431,1.021545
57.432,1.011095
57.433,1.000787
57.434,0.990607
57.435,0.980545
57.436,0.970588
57.437,0.960725
57.438,0.950948
57.439,0.941248
57.44,0.931616
57.441,0.922046
57.442,0.912529
57.443,0.903062
57.444,0.893637
57.445,0.884252
57.446,0.874902
57.447,0.865583
57.448,0.856292
57.449,0.847028
57.45,0.837789
57.451,0.828573
57.452,0.819379
57.453,0.810208
57.454,0.801058
57.455,0.79193
57.456,0.782826
57.457,0.773745
57.458,0.76469
57.459,0.755661
57.46,0.74666
57.461,0.737689
57.462,0.72875
57.463,0.719845
57.464,0.710976
57.465,0.702146
57.466,0.693357
57.467,0.684612
57.468,0.675913
57.469,0.667263
57.47,0.658664
57.471,0.65012
57.472,0.641632
57.473,0.633204
57.474,0.624838
57.475,0.616537
57.476,0.608302
57.477,0.600137
57.478,0.592043
57.479,0.584024
57.48,0.57608
57.481,0.568214
57.482,0.560428
57.483,0.552723
57.484,0.545102
57.485,0.537565
57.486,0.530114
57.487,0.522749
57.488,0.515473
57.489,0.508286
57.49,0.501188
57.491,0.494182
57.492,0.487266
57.493,0.480443
